,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449
0,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,0.7033214,-1.3358006,-1.3348614,-1.3340795,-1.3334649,-1.3330526,-1.33292,-1.3331836,-1.3339672,-1.3353493,-1.3373209,-1.3397704,-1.34251,-1.3453425,-1.3481393,-1.350869,-1.3535787,-1.3563566,-1.3593098,-1.3625467,-1.3661543,-1.3701682,-1.3745625,-1.3792634,-1.3841807,-1.3892357,-1.3943726,-1.3995562,-1.4047668,-1.4099929,-1.4152273,-1.4204674,-1.4257103,-1.4309553,-1.4362018,-1.4414486,-1.4466946,-1.4519396,-1.457184,-1.4624281,-1.4676722,-1.4729166,-1.4781609,-1.4834055,-1.4886501,-1.4938949,-1.4991398,-1.5043845,-1.5096294,-1.514874,-1.5201176,-1.5603287,-1.5758464,-1.5916301,-1.6083131,-1.6285653,-1.6565467,-1.6434187,-1.5914378,-1.5315878,-1.472642,-1.424838,-1.3958598,-1.3865311,-1.390124,-1.3968114,-1.3988285,-1.3920058,-1.3744899,-1.3460836,-1.3090464,-1.2684067,-1.2303681,-1.1997002,-1.1780527,-1.1643028,-1.1561298,-1.1514215,-1.1487329,-1.1472045,-1.1463265,-1.1458163,-1.1454959,-1.1452824,-1.1451519,-1.1451257,-1.1451874,-1.145287,-1.1453607,-1.1453868,-1.145382,-1.1453677,-1.1453512,-1.1453369,-1.1453274,-1.1453179,-1.1453108,-1.1453061,-1.1453131,-1.1453536,-1.1454389,-1.2002413,-1.5146248,-1.5119574,-1.5029657,-1.4672811,-1.3899721,-1.2735304,-1.1500001,-1.0713028,-1.0803325,-1.1917503,-1.3800026,-1.5765252,-1.6338621,-1.6029379,-1.6496077,-1.6015615,-1.4946337,-1.3857455,-1.2994258,-1.2633805,-1.289416,-1.3631012,-1.4533391,-1.532295,-1.5880775,-1.6226895,-1.6429203,-1.6544915,-1.6610438,-1.664677,-1.6666017,-1.6676434,-1.668512,-1.6695276,-1.6691693,-1.6688133,-1.6690555,-1.66953,-1.6697413,-1.6696392,-1.669644,-1.66967,-1.6696938,-1.6697032,-1.6697128,-1.6697483,-1.6697104,-1.669409,-1.6689343
1,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,0.7020902,-1.3477055,-1.350454,-1.3532958,-1.3561018,-1.3588405,-1.361559,-1.364346,-1.3673089,-1.3705565,-1.3741759,-1.3782029,-1.3826116,-1.387328,-1.3922615,-1.397333,-1.4024867,-1.4076873,-1.4129151,-1.4181583,-1.4234098,-1.4286672,-1.4339273,-1.4391896,-1.4444532,-1.4497172,-1.4549804,-1.4602426,-1.4655043,-1.4707656,-1.4760269,-1.4812884,-1.48655,-1.4918118,-1.4970737,-1.5023357,-1.5075977,-1.5128597,-1.5181217,-1.5233835,-1.5286444,-1.5339034,-1.5391597,-1.5444112,-1.5496542,-1.5548841,-1.2271217,-1.2345206,-1.2419403,-1.2493718,-1.2568107,-1.4330521,-1.4039788,-1.3946195,-1.3982242,-1.4049336,-1.4069574,-1.4001123,-1.3825388,-1.3540393,-1.3168806,-1.2761077,-1.2379441,-1.2071757,-1.1854571,-1.1716621,-1.1634623,-1.1587386,-1.156041,-1.1545078,-1.1536268,-1.1531149,-1.1527934,-1.1525792,-1.1524482,-1.1524221,-1.1524839,-1.152584,-1.1526577,-1.152684,-1.1526792,-1.1526649,-1.1526482,-1.1526339,-1.1526244,-1.152615,-1.1526078,-1.152603,-1.1526102,-1.1526506,-1.1527363,-1.1528958,-1.1531839,-1.1536791,-1.1544958,-1.1558197,-0.94234776,-0.9389073,-0.93686455,-0.93566215,-0.9349217,-1.1991997,-1.3880696,-1.585237,-1.6427621,-1.6117365,-1.6585593,-1.6103556,-1.5030768,-1.3938314,-1.3072284,-1.2710649,-1.2971858,-1.3711128,-1.4616467,-1.5408617,-1.5968273,-1.6315528,-1.65185,-1.6634593,-1.670033,-1.6736782,-1.675609,-1.6766542,-1.6775256,-1.6785446,-1.6781851,-1.6778281,-1.6780709,-1.678547,-1.678759,-1.6786566,-1.6786613,-1.6786876,-1.6787113,-1.6787208,-1.6787304,-1.6787661,-1.678728,-1.6784257,-1.6779494,-1.6772043,-1.6759423,-1.6738828,-1.670633,-1.6655759,-1.624422,-1.6443954,-1.6583594,-1.6668116,-1.6714139
2,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,0.6999049,-1.3967209,-1.4011642,-1.4059175,-1.4108897,-1.4160012,-1.4211954,-1.4264368,-1.4317056,-1.4369899,-1.4422828,-1.4475813,-1.4528828,-1.4581863,-1.4634913,-1.4687966,-1.4741012,-1.4794048,-1.4847076,-1.4900103,-1.4953129,-1.5006157,-1.5059186,-1.5112218,-1.5165248,-1.5218282,-1.5271316,-1.5324349,-1.5377382,-1.5430413,-1.5483435,-1.5536437,-1.5589414,-1.5642341,-1.5695182,-1.5747892,-1.2444535,-1.2519104,-1.2593883,-1.2668782,-1.2743756,-1.2818781,-1.2893847,-1.2968967,-1.3044144,-1.3119413,-1.3194793,-1.3270284,-1.334578,-1.3421049,-1.3495755,-1.2938241,-1.2553608,-1.2243509,-1.2024617,-1.1885585,-1.1802943,-1.1755335,-1.1728147,-1.1712694,-1.1703815,-1.1698656,-1.1695417,-1.1693257,-1.1691937,-1.1691674,-1.1692297,-1.1693306,-1.169405,-1.1694313,-1.1694266,-1.1694121,-1.1693953,-1.1693809,-1.1693714,-1.1693617,-1.1693546,-1.1693498,-1.169357,-1.1693977,-1.1694841,-1.1696448,-1.1699352,-1.1704344,-1.1712574,-1.1725916,-0.9574438,-0.95397633,-0.95191747,-0.9507057,-0.9499594,-0.9494435,-0.94900435,-0.94852924,-0.947903,-0.9470223,-0.9458705,-0.9447835,-0.9447163,-0.9470199,-0.95261335,-1.2887417,-1.3150676,-1.3895751,-1.4808198,-1.5606568,-1.6170617,-1.6520598,-1.6725163,-1.6842169,-1.6908422,-1.6945158,-1.6964619,-1.6975154,-1.6983936,-1.6994207,-1.6990583,-1.6986984,-1.6989431,-1.6994231,-1.6996366,-1.6995335,-1.6995382,-1.6995646,-1.6995887,-1.6995982,-1.6996078,-1.6996439,-1.6996055,-1.6993006,-1.6988207,-1.6980697,-1.6967978,-1.6947223,-1.6914468,-1.6863501,-1.644873,-1.6650033,-1.6790769,-1.6875955,-1.6922339,-1.6945183,-1.695315,-1.694931,-1.6934313,-1.6908829,-1.6881738,-1.6888193,-1.6990128,-1.6766605,-1.6437404
3,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,0.69878024,-1.4550024,-1.4603194,-1.4656385,-1.4709591,-1.4762799,-1.4816,-1.4869192,-1.4922376,-1.4975557,-1.5028739,-1.5081923,-1.5135107,-1.5188293,-1.5241481,-1.529467,-1.5347859,-1.5401047,-1.5454236,-1.5507423,-1.55606,-1.5613757,-1.5666889,-1.5719972,-1.5772969,-1.5825833,-1.251279,-1.2587578,-1.2662576,-1.2737695,-1.2812887,-1.2888134,-1.296342,-1.3038759,-1.3114157,-1.3189646,-1.3265249,-1.3340961,-1.3416678,-1.3492167,-1.3567092,-1.3641152,-1.3714153,-1.3786026,-1.3856789,-1.3926567,-1.3995627,-1.4064413,-1.4133373,-1.4202757,-1.4272397,-1.1764724,-1.1761476,-1.175931,-1.1757987,-1.1757722,-1.1758348,-1.1759357,-1.1760104,-1.1760368,-1.1760321,-1.1760176,-1.1760008,-1.1759863,-1.1759768,-1.1759671,-1.1759598,-1.175955,-1.1759622,-1.1760032,-1.1760898,-1.176251,-1.1765423,-1.1770428,-1.1778684,-1.1792064,-0.9634278,-0.95995015,-0.95788527,-0.9566699,-0.9559215,-0.95540404,-0.9549636,-0.9544871,-0.953859,-0.95297575,-0.95182055,-0.9507304,-0.950663,-0.95297337,-0.9585832,-0.9672615,-0.9778411,-0.98912096,-1.0002179,-1.010102,-1.0172136,-1.0200101,-1.0182508,-1.0140247,-1.01144,-1.7026609,-1.7046127,-1.7056693,-1.7065501,-1.7075801,-1.7072167,-1.7068558,-1.7071012,-1.7075826,-1.7077967,-1.7076932,-1.7076981,-1.7077246,-1.7077487,-1.7077582,-1.7077678,-1.707804,-1.7077655,-1.7074598,-1.7069784,-1.7062252,-1.7049497,-1.702868,-1.6995829,-1.6944712,-1.6528726,-1.6730618,-1.6871767,-1.6957202,-1.7003722,-1.7026634,-1.7034624,-1.7030773,-1.7015731,-1.6990173,-1.6963003,-1.6969476,-1.707171,-1.6847532,-1.6517366,-1.6210569,-1.6020517,-1.5950701,-1.5968702,-1.6090213,-1.6367457,-1.6798822,-1.6902524,-1.6656157,-1.681988
