"214.9157";": ";"06";" ";" ";" DL:  8    03 7f 22 12 "
"214.9241";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"214.9394";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"214.9548";": ";"06";" ";" ";" DL:  8    02 10 03 aa "
"214.9702";": ";"06";" ";" ";" DL:  8    02 50 03 00 "
"214.9856";": ";"06";" ";" ";" DL:  8    03 22 f1 86 "
"215.0009";": ";"06";" ";" ";" DL:  8    04 62 f1 86 "
"215.0083";": ";"06";" ";" ";" DL:  8    04 62 f1 87 "
"215.0109";": ";"06";" ";" ";" DL:  8    03 7f 22 12 "
"215.0163";": ";"06";" ";" ";" DL:  8    03 22 f1 86 "
"215.0317";": ";"06";" ";" ";" DL:  8    04 62 f1 86 "
"215.0368";": ";"06";" ";" ";" DL:  8    04 62 f1 87 "
"215.0391";": ";"06";" ";" ";" DL:  8    03 7f 22 12 "
"217.6379";": ";"06";" ";" ";" DL:  8    02 10 81 aa "
"217.6532";": ";"06";" ";" ";" DL:  8    03 7f 10 12 "
"217.6578";": ";"06";" ";" ";" DL:  8    02 27 00 aa "
"217.6687";": ";"06";" ";" ";" DL:  8    03 7f 27 7f "
"217.6840";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"217.6995";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"217.7145";": ";"06";" ";" ";" DL:  8    02 10 03 aa "
"217.7302";": ";"06";" ";" ";" DL:  8    02 50 03 00 "
"217.7454";": ";"06";" ";" ";" DL:  8    02 27 00 aa "
"217.7624";": ";"06";" ";" ";" DL:  8    03 7f 27 7f "
"221.5677";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"221.5830";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"221.5983";": ";"06";" ";" ";" DL:  8    03 28 01 01 "
"221.6136";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.6173";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.6291";": ";"06";" ";" ";" DL:  8    03 28 08 01 "
"221.6444";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.6486";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.6602";": ";"06";" ";" ";" DL:  8    03 28 18 01 "
"221.6752";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.6780";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.6905";": ";"06";" ";" ";" DL:  8    03 28 28 01 "
"221.7063";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.7105";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.7218";": ";"06";" ";" ";" DL:  8    03 28 38 01 "
"221.7371";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.7406";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.7530";": ";"06";" ";" ";" DL:  8    03 28 48 01 "
"221.7681";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.7720";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.7833";": ";"06";" ";" ";" DL:  8    03 28 58 01 "
"221.7988";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.8022";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.8140";": ";"06";" ";" ";" DL:  8    03 28 68 01 "
"221.8294";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.8340";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.8447";": ";"06";" ";" ";" DL:  8    03 28 78 01 "
"221.8602";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.8634";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.8756";": ";"06";" ";" ";" DL:  8    03 28 88 01 "
"221.8911";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.8943";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.8957";": ";"06";" ";" ";" DL:  8    03 28 98 01 "
"221.9062";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.9108";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.9217";": ";"06";" ";" ";" DL:  8    03 28 a8 01 "
"221.9375";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.9427";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.9529";": ";"06";" ";" ";" DL:  8    03 28 b8 01 "
"221.9678";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"221.9734";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"221.9832";": ";"06";" ";" ";" DL:  8    03 28 c8 01 "
"221.9985";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.0032";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.0141";": ";"06";" ";" ";" DL:  8    03 28 d8 01 "
"222.0297";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.0347";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.0455";": ";"06";" ";" ";" DL:  8    03 28 e8 01 "
"222.0609";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.0658";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.0768";": ";"06";" ";" ";" DL:  8    03 28 f8 01 "
"222.0918";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.0967";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.1073";": ";"06";" ";" ";" DL:  8    03 28 04 01 "
"222.1225";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.1273";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.1382";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"222.1552";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"222.1688";": ";"06";" ";" ";" DL:  8    03 28 08 01 "
"222.1850";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.1917";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.1994";": ";"06";" ";" ";" DL:  8    03 28 18 01 "
"222.2149";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.2171";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.2301";": ";"06";" ";" ";" DL:  8    03 28 28 01 "
"222.2453";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.2539";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.2618";": ";"06";" ";" ";" DL:  8    03 28 38 01 "
"222.2766";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.2805";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.2921";": ";"06";" ";" ";" DL:  8    03 28 48 01 "
"222.3078";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.3103";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.3229";": ";"06";" ";" ";" DL:  8    03 28 58 01 "
"222.3386";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.3454";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.3540";": ";"06";" ";" ";" DL:  8    03 28 68 01 "
"222.3701";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.3733";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.3844";": ";"06";" ";" ";" DL:  8    03 28 78 01 "
"222.3998";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.4027";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.4152";": ";"06";" ";" ";" DL:  8    03 28 98 01 "
"222.4312";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.4392";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.4464";": ";"06";" ";" ";" DL:  8    03 28 98 01 "
"222.4618";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.4671";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.4772";": ";"06";" ";" ";" DL:  8    03 28 a8 01 "
"222.4927";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.4968";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.5079";": ";"06";" ";" ";" DL:  8    03 28 b8 01 "
"222.5233";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.5279";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.5387";": ";"06";" ";" ";" DL:  8    03 28 c8 01 "
"222.5544";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.5585";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.5696";": ";"06";" ";" ";" DL:  8    03 28 d8 01 "
"222.5848";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.5900";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.6002";": ";"06";" ";" ";" DL:  8    03 28 e8 01 "
"222.6157";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.6197";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.6310";": ";"06";" ";" ";" DL:  8    03 28 f8 01 "
"222.6480";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.6511";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.6614";": ";"06";" ";" ";" DL:  8    03 28 04 01 "
"222.6772";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.6813";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.6924";": ";"06";" ";" ";" DL:  8    03 10 01 01 "
"222.7078";": ";"06";" ";" ";" DL:  8    03 7f 10 13 "
"222.7234";": ";"06";" ";" ";" DL:  8    03 10 03 01 "
"222.7386";": ";"06";" ";" ";" DL:  8    03 7f 10 13 "
"222.7542";": ";"06";" ";" ";" DL:  8    03 28 08 01 "
"222.7698";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.7750";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.7847";": ";"06";" ";" ";" DL:  8    03 28 18 01 "
"222.8001";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.8064";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.8155";": ";"06";" ";" ";" DL:  8    03 28 28 01 "
"222.8309";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.8354";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.8471";": ";"06";" ";" ";" DL:  8    03 28 38 01 "
"222.8621";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.8663";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.8774";": ";"06";" ";" ";" DL:  8    03 28 48 01 "
"222.8928";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.8972";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.9082";": ";"06";" ";" ";" DL:  8    03 28 58 01 "
"222.9238";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.9278";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.9391";": ";"06";" ";" ";" DL:  8    03 28 68 01 "
"222.9548";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.9597";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"222.9697";": ";"06";" ";" ";" DL:  8    03 28 78 01 "
"222.9851";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"222.9916";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.0004";": ";"06";" ";" ";" DL:  8    03 28 98 01 "
"223.0160";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.0204";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.0315";": ";"06";" ";" ";" DL:  8    03 28 98 01 "
"223.0471";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.0518";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.0625";": ";"06";" ";" ";" DL:  8    03 28 a8 01 "
"223.0780";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.0819";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.0934";": ";"06";" ";" ";" DL:  8    03 28 b8 01 "
"223.1088";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.1128";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.1240";": ";"06";" ";" ";" DL:  8    03 28 c8 01 "
"223.1397";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.1438";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.1550";": ";"06";" ";" ";" DL:  8    03 28 d8 01 "
"223.1713";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.1752";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.1856";": ";"06";" ";" ";" DL:  8    03 28 e8 01 "
"223.2009";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.2065";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.2162";": ";"06";" ";" ";" DL:  8    03 28 f8 01 "
"223.2316";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.2375";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"223.2473";": ";"06";" ";" ";" DL:  8    03 28 04 01 "
"223.2623";": ";"06";" ";" ";" DL:  8    03 7f 28 11 "
"223.2661";": ";"06";" ";" ";" DL:  8    03 7f 28 12 "
"226.2820";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"226.2970";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"226.3124";": ";"06";" ";" ";" DL:  8    03 2e 00 01 "
"226.3276";": ";"06";" ";" ";" DL:  8    03 7f 2e 11 "
"226.3312";": ";"06";" ";" ";" DL:  8    03 7f 2e 12 "
"226.3438";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"226.3587";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"226.3743";": ";"06";" ";" ";" DL:  8    03 2e f1 86 "
"226.3892";": ";"06";" ";" ";" DL:  8    03 7f 2e 11 "
"226.3931";": ";"06";" ";" ";" DL:  8    03 7f 2e 31 "
"226.3947";": ";"06";" ";" ";" DL:  8    03 7f 2e 12 "
"226.4069";": ";"06";" ";" ";" DL:  8    03 2e f1 86 "
"226.4207";": ";"06";" ";" ";" DL:  8    03 7f 2e 11 "
"226.4249";": ";"06";" ";" ";" DL:  8    03 7f 2e 31 "
"226.4268";": ";"06";" ";" ";" DL:  8    03 7f 2e 12 "
"226.4363";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"226.4519";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"226.4677";": ";"06";" ";" ";" DL:  8    02 10 03 aa "
"226.4834";": ";"06";" ";" ";" DL:  8    02 50 03 00 "
"226.4987";": ";"06";" ";" ";" DL:  8    03 2e f1 86 "
"226.5142";": ";"06";" ";" ";" DL:  8    03 7f 2e 11 "
"226.5177";": ";"06";" ";" ";" DL:  8    03 7f 2e 31 "
"226.5193";": ";"06";" ";" ";" DL:  8    03 7f 2e 12 "
"226.5295";": ";"06";" ";" ";" DL:  8    03 2e f1 86 "
"226.5449";": ";"06";" ";" ";" DL:  8    03 7f 2e 11 "
"226.5484";": ";"06";" ";" ";" DL:  8    03 7f 2e 31 "
"226.5500";": ";"06";" ";" ";" DL:  8    03 7f 2e 12 "
"229.9355";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"229.9509";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"229.9662";": ";"06";" ";" ";" DL:  8    03 2f 00 01 "
"229.9817";": ";"06";" ";" ";" DL:  8    03 7f 2f 11 "
"229.9854";": ";"06";" ";" ";" DL:  8    03 7f 2f 12 "
"229.9971";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"230.0126";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"230.0278";": ";"06";" ";" ";" DL:  8    04 2f f1 86 "
"230.0431";": ";"06";" ";" ";" DL:  8    03 7f 2f 11 "
"230.0483";": ";"06";" ";" ";" DL:  8    03 7f 2f 13 "
"230.0589";": ";"06";" ";" ";" DL:  8    04 2f f1 86 "
"230.0742";": ";"06";" ";" ";" DL:  8    03 7f 2f 11 "
"230.0802";": ";"06";" ";" ";" DL:  8    03 7f 2f 13 "
"230.0900";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"230.1052";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"230.1205";": ";"06";" ";" ";" DL:  8    02 10 03 aa "
"230.1359";": ";"06";" ";" ";" DL:  8    02 50 03 00 "
"230.1514";": ";"06";" ";" ";" DL:  8    04 2f f1 86 "
"230.1666";": ";"06";" ";" ";" DL:  8    03 7f 2f 11 "
"230.1704";": ";"06";" ";" ";" DL:  8    03 7f 2f 13 "
"230.1821";": ";"06";" ";" ";" DL:  8    04 2f f1 86 "
"230.1980";": ";"06";" ";" ";" DL:  8    03 7f 2f 11 "
"230.1999";": ";"06";" ";" ";" DL:  8    03 7f 2f 13 "
"234.2627";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"234.2780";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"234.2934";": ";"06";" ";" ";" DL:  8    04 31 00 00 "
"234.3085";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.3160";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"234.3241";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.3399";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.3454";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.3555";": ";"06";" ";" ";" DL:  8    03 31 01 00 "
"234.3710";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.3767";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"234.4021";": ";"06";" ";" ";" DL:  8    04 31 01 00 "
"234.4176";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.4262";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"234.4476";": ";"06";" ";" ";" DL:  8    04 31 01 00 "
"234.4631";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.4698";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"234.4779";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.4933";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.4970";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.5086";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.5241";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.5274";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.5394";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.5548";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.5580";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.5701";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.5857";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.5894";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.6011";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.6162";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.6195";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.6321";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.6475";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.6517";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.6628";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.6780";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.6816";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.6931";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.7085";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.7122";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.7240";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.7394";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.7427";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.7549";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.7701";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.7734";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.7855";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.8008";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.8039";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.8162";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.8317";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.8345";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.8469";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.8628";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.8671";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.8777";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.8931";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.8972";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.9084";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.9238";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.9272";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.9391";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"234.9545";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"234.9582";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"234.9699";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"234.9855";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"235.0006";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.0163";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.0199";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.0315";": ";"06";" ";" ";" DL:  8    03 31 01 00 "
"235.0468";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.0516";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"235.0617";": ";"06";" ";" ";" DL:  8    04 31 01 00 "
"235.0771";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.0804";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"235.0925";": ";"06";" ";" ";" DL:  8    04 31 01 00 "
"235.1079";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.1109";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"235.1233";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.1386";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.1426";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.1540";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.1693";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.1729";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.1848";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.2004";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.2045";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.2159";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.2316";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.2362";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.2471";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.2621";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.2645";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.2775";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.2928";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.2987";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.3081";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.3236";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.3271";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.3390";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.3544";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.3568";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.3698";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.3854";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.3900";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.4005";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.4159";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.4218";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
